roadkillstatus,1592058252564,2451238500,...
research2,1592058256043,46586900,...
busanmovie13,1592058256261,264503400,...
busanmovie5,1592058256666,29178500,...
busanmovie2,1592058256851,38638700,...
koreanhistory,1592058257026,40535500,...
research6,1592058257226,35393700,...
busanmovie4,1592058257414,36143500,...
busanmovie2,1592058257609,34401500,...
busanmovie5,1592058257791,33274100,...
endangeredanimals1,1592058257950,32743600,...
busanmovie5,1592058258111,31675600,...
research6,1592058258293,33061500,...
roadkillstatus,1592058258455,29329400,...
busanmovie7,1592058258630,27576300,...
busanmovie11,1592058258811,31550000,...
koreanhistory,1592058258995,35146000,...
busanmovie9,1592058259165,34735900,...
research1,1592058259347,30015000,...
SKOS_PerformRating,1592058259504,30215800,...
roadkillstatus,1592058259682,31619700,...
Stay,1592058259860,31402700,...
Museum1,1592058260027,31226100,...
busanmovie10,1592058260194,119651100,...
endangeredanimals,1592058260449,32053800,...
nationalparkstatus,1592058260628,30829200,...
busanmovie1,1592058260799,31820300,...
Restaurant2,1592058260972,40396500,...
busanmovie7,1592058261169,42568000,...
tourguide1,1592058261348,81619000,...
SKOS_PerformGenre,1592058261556,30940000,...
busanplace,1592058261730,78991000,...
nationalparkstatus,1592058261946,26041100,...
endangeredanimals,1592058262124,29663000,...
busanmovie9,1592058262293,33529300,...
research4,1592058262466,30255400,...
roadkillstatus,1592058262641,31966800,...
nationalparkstatus,1592058262802,31420700,...
research5,1592058262979,29913200,...
nationalparkstatus1,1592058263148,34236100,...
tourguide,1592058263311,34000800,...
research3,1592058263485,31921100,...
GenreClassificationRule,1592058263646,30080100,...
Cinemap,1592058263835,35418600,...
research5,1592058264018,31213900,...
research3,1592058264285,27874200,...
research1,1592058264498,74810600,...
roadkillstatus1,1592058264748,90860300,...
roadkillstatus,1592058265005,37394300,...
busanmovie8,1592058265213,109921000,...
research5,1592058265529,28381800,...
busanmovie13,1592058265826,95941200,...
busanmovie11,1592058266122,352818900,...
busanmovie7,1592058266626,210382600,...
research9,1592058267002,26210900,...
busanmovie4,1592058267202,34059100,...
busanmovie10,1592058267415,29860400,...
research4,1592058267583,27681500,...
nationalparkstatus,1592058267764,37224900,...
endangeredanimals,1592058267932,31557800,...
busanmovie2,1592058268091,29764100,...
DureraumMovie1,1592058268275,150147600,...
busanmovie8,1592058268568,29140800,...
research6,1592058268743,29037200,...
endangeredanimals,1592058268910,32307800,...
koreanhistory,1592058269099,36282400,...
CinemaMap,1592058269296,24892100,...
tourguide1,1592058269457,32909600,...
tourguide1,1592058269624,29272100,...
research10,1592058269789,25311000,...
busanmovie12,1592058269943,27870300,...
busanmovie7,1592058270106,30324700,...
busanmovie12,1592058270259,97629800,...
koreanhistory1,1592058270503,34628400,...
research3,1592058270662,27013500,...
TouristAtt,1592058270830,33897500,...
busanmovie1,1592058270992,29011200,...
research9,1592058271147,27715900,...
busanmovie7,1592058271316,28211800,...
busanmovie11,1592058271496,29768800,...
busanmovie8,1592058271672,102943400,...
busanmovie6,1592058271901,29445100,...
research9,1592058272079,21983800,...
research4,1592058272244,26344100,...
koreanhistory,1592058272406,31292100,...
busanmovie7,1592058272589,28633000,...
endangeredanimals,1592058272757,22885700,...
busanmovie11,1592058272927,30314300,...
busanmovie3,1592058273094,30209800,...
busanmovie13,1592058273262,30834600,...
research7,1592058273433,26781900,...
Stay,1592058273589,30831700,...
tourguide,1592058273751,38409600,...
research9,1592058273932,30745500,...
research10,1592058274118,29726100,...
busanmovie10,1592058274287,31753200,...
research7,1592058274466,29152100,...
busanmovie11,1592058274638,31438100,...
nationalparkstatus1,1592058274826,28623600,...
busanmovie2,1592058275003,30985700,...
endangeredanimals1,1592058275171,26399900,...
endangeredanimals1,1592058275350,26261800,...
busanmovie2,1592058275510,26781000,...
busanmovie10,1592058275678,74965800,...
research10,1592058275886,21903200,...
nationalparkstatus,1592058276045,21059700,...
Stay,1592058276199,31475300,...
busanmovie5,1592058276359,26675900,...
research3,1592058276514,27194600,...
endangeredanimals1,1592058276678,28597700,...
busanmovie12,1592058276862,27725000,...
busanmovie8,1592058277032,171108800,...
busanmovie10,1592058277362,29396200,...
roadkillstatus,1592058277549,28841500,...
busanmovie7,1592058277703,91921300,...
busanmovie1,1592058277934,26998600,...
roadkillstatus,1592058278093,26777300,...
DureraumPerformance2,1592058278250,25954000,...
DureraumMovie2,1592058278402,81660800,...
SKOS_PerformGenre,1592058278617,25256300,...
research2,1592058278775,30470900,...
research2,1592058278952,27206900,...
busanmovie10,1592058279107,28068900,...
DureraumMovie1,1592058279269,127809400,...
busanmovie9,1592058279552,28202700,...
busanmovie13,1592058279706,85125200,...
research2,1592058279920,26452500,...
busanmovie5,1592058280089,30653300,...
tourguide1,1592058280252,56800000,...
research3,1592058280451,27958800,...
research6,1592058280614,26062700,...
research8,1592058280772,25226900,...
endangeredanimals,1592058280926,24745800,...
koreanhistory,1592058281080,32918100,...
busanmovie13,1592058281246,26344300,...
koreanhistory,1592058281427,30956700,...
busanmovie7,1592058281600,27494900,...
DureraumPerformance3,1592058281769,33283000,...
research4,1592058281944,24904300,...
busanmovie9,1592058282120,28789000,...
busanmovie4,1592058282306,27239600,...
research5,1592058282487,25395600,...
nationalparkstatus,1592058282639,21474700,...
busanmovie12,1592058282803,26112700,...
Museum1,1592058282975,29339000,...
research3,1592058283137,27943600,...
nationalparkstatus,1592058283320,29772600,...
busanmovie1,1592058283490,26301300,...
roadkillstatus1,1592058283655,23334600,...
research3,1592058283821,23591100,...
busanmovie2,1592058283970,21246900,...
research8,1592058284120,28058700,...
busanmovie12,1592058284279,28624500,...
busanmovie13,1592058284443,77736900,...
interlinking_MDB_producer,1592058284660,21339300,...
roadkillstatus1,1592058284821,23666500,...
busanmovie6,1592058285001,97447600,...
busanmovie9,1592058285231,27173400,...
TouristAtt,1592058285397,35094200,...
koreanhistory,1592058285559,26270200,...
research1,1592058285722,25496400,...
nationalparkstatus,1592058285911,28187100,...
research3,1592058286063,28967400,...
busanmovie2,1592058286242,26627500,...
endangeredanimals,1592058286411,27145900,...
busanplace,1592058286585,65305000,...
koreanhistory,1592058286800,31494500,...
busanmovie2,1592058286973,24501200,...
research3,1592058287150,26730100,...
research2,1592058287314,26020000,...
research10,1592058287467,27165500,...
research3,1592058287631,25952600,...
TouristAtt,1592058287791,28572400,...
DureraumMovie1,1592058287952,133218600,...
busanmovie9,1592058288219,27137800,...
research6,1592058288402,25634200,...
koreanhistory,1592058288581,32027700,...
SKOS_PerformRating,1592058288760,26637300,...
roadkillstatus,1592058288921,22115500,...
busanmovie3,1592058289091,27442000,...
research5,1592058289254,26818200,...
DureraumMovie2,1592058289432,68955700,...
research3,1592058289642,25899200,...
busanmovie13,1592058289818,26297200,...
busanmovie8,1592058289986,24922200,...
research9,1592058290151,29191900,...
busanmovie12,1592058290324,28298100,...
research3,1592058290506,26982200,...
busanmovie2,1592058290664,28156400,...
busanmovie9,1592058290842,25194900,...
tourguide1,1592058291008,54519400,...
tourguide1,1592058291215,31499400,...
koreanhistory,1592058291380,25767600,...
busanmovie8,1592058291534,26300900,...
research2,1592058291689,25528800,...
busanmovie5,1592058291864,26982600,...
research4,1592058292022,21792900,...
research5,1592058292174,27089300,...
Restaurant2,1592058292341,29082400,...
busanmovie11,1592058292496,29141500,...
tourguide1,1592058292665,30452700,...
tourguide1,1592058292843,28925800,...
research5,1592058293005,26251400,...
busanmovie3,1592058293176,26117100,...
busanmovie10,1592058293332,87345200,...
endangeredanimals,1592058293568,26814700,...
tourguide,1592058293737,30322100,...
research9,1592058293905,22676300,...
busanmovie4,1592058294079,60787400,...
nationalparkstatus1,1592058294266,24343800,...
research1,1592058294436,30613200,...
Cinemap,1592058294620,32983700,...
busanmovie13,1592058294779,81235600,...
roadkillstatus,1592058295013,32818200,...
research9,1592058295185,28283100,...
DureraumPerformance2,1592058295353,31218400,...
busantour,1592058295524,58811900,...
busanmovie6,1592058295748,31163800,...
busanmovie10,1592058295931,35018500,...
research9,1592058296119,29220200,...
busanmovie9,1592058296283,26194900,...
DureraumMovie1,1592058296445,134593900,...
research5,1592058296734,27835800,...
busanmovie6,1592058296896,152071000,...
busanmovie8,1592058297199,30400900,...
tourguide,1592058297372,33424000,...
roadkillstatus1,1592058297549,25039900,...
busanmovie4,1592058297723,28348400,...
busanmovie4,1592058297883,31896200,...
research4,1592058298048,28107600,...
tourguide,1592058298217,28506100,...
busanmovie3,1592058298391,28094800,...
busanmovie9,1592058298559,30281200,...
koreanhistory,1592058298733,32222300,...
nationalparkstatus1,1592058298915,31715500,...
DureraumMovie1,1592058299075,136626900,...
research6,1592058299343,28463200,...
research8,1592058299504,30167000,...
roadkillstatus1,1592058299672,31745700,...
busanmovie13,1592058299832,24603800,...
research2,1592058299998,31659500,...
research9,1592058300194,34324400,...
busanmovie8,1592058300365,29862200,...
busanmovie3,1592058300527,171693300,...
busanmovie8,1592058300847,104240900,...
nationalparkstatus1,1592058301080,25403400,...
busanmovie6,1592058301240,104714100,...
research6,1592058301493,29435800,...
interlinking_MDB_editor,1592058301682,25213900,...
nationalparkstatus,1592058301853,30918000,...
roadkillstatus1,1592058302022,30992900,...
nationalparkstatus1,1592058302184,28904200,...
busanmovie12,1592058302357,40206700,...
busanmovie13,1592058302536,32583200,...
research5,1592058302723,28374400,...
research5,1592058302890,33585500,...
RecommendTour,1592058303077,37545300,...
koreanhistory1,1592058303257,37599700,...
busanmovie4,1592058303441,32484200,...
busanmovie11,1592058303620,32605200,...
busanmovie12,1592058303843,24747200,...
nationalparkstatus1,1592058304010,32516600,...
research2,1592058304176,27719500,...
koreanhistory,1592058304339,34320700,...
koreanhistory1,1592058304536,39971200,...
DureraumMovie2,1592058304717,81988100,...
busanmovie7,1592058304942,196717500,...
busanmovie13,1592058305270,91031800,...
research2,1592058305488,28433800,...
CulturalAssets,1592058305665,40739400,...
busanmovie10,1592058305838,30680900,...
busanmovie4,1592058306022,24298200,...
busanmovie3,1592058306199,30826600,...
busanmovie10,1592058306375,93582000,...
busanmovie7,1592058306592,32022600,...
roadkillstatus1,1592058306750,30474200,...
Museum1,1592058306916,24795900,...
busanmovie3,1592058307076,24848800,...
busanmovie13,1592058307234,29370500,...
tourguide,1592058307415,34255300,...
busanmovie7,1592058307601,24812900,...
research7,1592058307787,29600200,...
tourguide1,1592058307961,34213100,...
research1,1592058308134,27888200,...
tourguide1,1592058308290,30289400,...
tourguide,1592058308455,34685500,...
research6,1592058308634,30033600,...
Sports,1592058308799,31947000,...
busanmovie13,1592058308967,23794200,...
busanmovie6,1592058309117,29197300,...
busanmovie10,1592058309294,29446000,...
research6,1592058309454,28961300,...
busanmovie9,1592058309611,29234100,...
endangeredanimals1,1592058309780,27858000,...
DureraumPerformance2,1592058309936,31166800,...
busanmovie6,1592058310095,101480900,...
research1,1592058310324,28946500,...
research1,1592058310486,24410200,...
research8,1592058310659,29286800,...
busanmovie13,1592058310822,26843100,...
nationalparkstatus,1592058311007,33772500,...
busanmovie2,1592058311183,25876300,...
tourguide1,1592058311343,33847600,...
RecommendTour,1592058311523,28960000,...
Musical,1592058311708,72443100,...
koreanhistory1,1592058311905,36431700,...
SKOS_PerformRating,1592058312089,28935500,...
interlinking_DBPedia_Place,1592058312241,28855100,...
research3,1592058312418,29826000,...
research7,1592058312596,28711600,...
research5,1592058312767,27983600,...
research10,1592058312930,28701300,...
koreanhistory,1592058313100,38942500,...
research10,1592058313287,29829600,...
DureraumMovie2,1592058313445,76345400,...
research6,1592058313670,28270400,...
nationalparkstatus,1592058313847,31290400,...
busanmovie7,1592058314013,25930600,...
research2,1592058314193,24917500,...
research2,1592058314362,31407200,...
koreanhistory,1592058314523,33030600,...
Musical,1592058314708,75499700,...
research10,1592058314931,28507800,...
research4,1592058315088,29205800,...
roadkillstatus1,1592058315265,29859600,...
koreanhistory,1592058315421,30309900,...
busanmovie7,1592058315578,30068400,...
busanmovie3,1592058315743,75268800,...
research10,1592058315944,29716100,...
busanmovie8,1592058316118,31736300,...
Exhibit,1592058316284,57144300,...
ExhibitionArea,1592058316497,29079200,...
research9,1592058316675,28978100,...
research4,1592058316852,29103900,...
koreanhistory,1592058317017,37708100,...
research5,1592058317185,28843000,...
tourguide1,1592058317351,29648800,...
busanmovie9,1592058317505,31395900,...
research6,1592058317675,30125700,...
tourguide1,1592058317857,31596700,...
research2,1592058318016,28973600,...
tourguide,1592058318197,33512400,...
interlinking_MDB_film_art_director,1592058318382,27656600,...
roadkillstatus1,1592058318552,30668000,...
research1,1592058318730,28664500,...
tourguide1,1592058318882,43384400,...
research7,1592058319073,29638600,...
busanmovie8,1592058319244,196927500,...
roadkillstatus1,1592058319577,32767300,...
Exhibit,1592058319730,56746200,...
busanmovie3,1592058319926,168604300,...
research2,1592058320239,30501200,...
endangeredanimals,1592058320425,30355500,...
interlinking_MDB_custom,1592058320592,30199600,...
koreanhistory,1592058320777,37686300,...
busanmovie8,1592058320942,250257300,...
busanmovie13,1592058321325,29670900,...
research4,1592058321485,23485100,...
Exhibit,1592058321640,56980200,...
research8,1592058321852,27384200,...
research5,1592058322006,24560400,...
research5,1592058322168,30768300,...
research6,1592058322323,34087500,...
research10,1592058322499,30867300,...
busanmovie3,1592058322663,31880600,...
busanmovie9,1592058322840,28838500,...
busanmovie2,1592058323008,30398800,...
RecommendTour1,1592058323176,29072700,...
busanmovie3,1592058323358,33490900,...
nationalparkstatus,1592058323516,28115700,...
busanmovie10,1592058323680,83181700,...
busanmovie9,1592058323906,30066700,...
busanmovie9,1592058324090,30275000,...
busanmovie12,1592058324274,29777900,...
busanmovie4,1592058324430,29135600,...
research4,1592058324586,30462900,...
roadkillstatus1,1592058324754,27269600,...
research2,1592058324909,29122300,...
research1,1592058325072,29020700,...
busanmovie9,1592058325248,31362700,...
roadkillstatus1,1592058325419,31406300,...
research8,1592058325582,28421700,...
Restaurant2,1592058325760,32999200,...
busanmovie2,1592058325936,31072500,...
interlinking_DBPedia_Place,1592058326106,29102200,...
busanmovie3,1592058326261,30463500,...
busanplace,1592058326443,77850100,...
research7,1592058326661,27674300,...
busanmovie2,1592058326821,24468400,...
busanmovie11,1592058326976,28657500,...
busanmovie7,1592058327149,188574100,...
research2,1592058327471,29311400,...
busantour,1592058327653,47336300,...
busanmovie5,1592058327831,27915000,...
busanmovie9,1592058327986,29825100,...
endangeredanimals1,1592058328152,32160000,...
busanmovie4,1592058328339,33353900,...
busanmovie9,1592058328517,31356500,...
busanmovie3,1592058328677,29822700,...
research5,1592058328844,28970000,...
roadkillstatus,1592058329000,25721800,...
research7,1592058329166,28062600,...
roadkillstatus1,1592058329319,25587600,...
busanmovie13,1592058329485,27799800,...
research6,1592058329643,29769100,...
busanmovie8,1592058329799,28717900,...
busanmovie12,1592058329971,30779000,...
research1,1592058330129,24011800,...
ExhibitionArea,1592058330282,29388700,...
koreanhistory,1592058330450,36727800,...
busanmovie13,1592058330620,30208600,...
research4,1592058330799,29509800,...
DureraumMovie1,1592058330975,142971200,...
busanmovie4,1592058331245,29653900,...
research10,1592058331397,28913200,...
research2,1592058331573,36844700,...
RecommendTour1,1592058331741,32541400,...
research6,1592058331902,25861900,...
busanmovie10,1592058332061,92950600,...
busanmovie13,1592058332283,25409300,...
busanmovie12,1592058332442,29394100,...
busanmovie10,1592058332611,31837600,...
busanmovie10,1592058332766,31897800,...
busanmovie11,1592058332925,247731400,...
MemorialHall,1592058333308,23617300,...
tourguide1,1592058333478,56147800,...
busanmovie9,1592058333662,205975300,...
busanmovie12,1592058334003,29509900,...
busanmovie2,1592058334164,30562600,...
research3,1592058334335,30994100,...
busanmovie8,1592058334494,30169700,...
busanmovie10,1592058334656,38663000,...
koreanhistory1,1592058334825,40833700,...
busanmovie3,1592058335014,30611500,...
research10,1592058335167,29089700,...
busanmovie3,1592058335331,30679200,...
interlinking_MDB_production_company,1592058335494,27662200,...
TouristAtt,1592058335678,40148400,...
busanmovie13,1592058335855,204003000,...
nationalparkstatus,1592058336208,31218700,...
ShoppingAttrDepatmentStore,1592058336375,35756500,...
research5,1592058336550,24815500,...
research5,1592058336702,25956600,...
research1,1592058336850,24812500,...
busanmovie2,1592058337001,25211100,...
tourguide1,1592058337156,29217800,...
koreanhistory,1592058337316,34956900,...
busanmovie5,1592058337490,27146800,...
roadkillstatus1,1592058337653,28330900,...
roadkillstatus,1592058337806,21970100,...
DureraumMovie1,1592058337965,133481300,...
endangeredanimals,1592058338230,25792000,...
research5,1592058338395,24546000,...
research6,1592058338566,24973600,...
research8,1592058338738,21566300,...
busanmovie2,1592058338905,26320800,...
research5,1592058339061,25735100,...
busanmovie11,1592058339231,26968300,...
interlinking_DBPedia_Place,1592058339397,26137800,...
busanmovie13,1592058339572,27294000,...
GenreClassificationRule,1592058339731,26799400,...
roadkillstatus,1592058339911,27164700,...
research7,1592058340064,25080100,...
busanmovie9,1592058340243,25780900,...
research9,1592058340403,21318900,...
koreanhistory,1592058340549,33295300,...
busantour,1592058340705,43586400,...
research3,1592058340885,21272300,...
nationalparkstatus,1592058341066,26113000,...
koreanhistory,1592058341250,30029500,...
research10,1592058341407,24070600,...
roadkillstatus,1592058341557,27572900,...
research10,1592058341722,26236400,...
research7,1592058341879,26334000,...
koreanhistory,1592058342060,31986500,...
nationalparkstatus1,1592058342221,25424100,...
busanmovie9,1592058342369,24413900,...
research6,1592058342518,26265300,...
busanmovie11,1592058342685,24789600,...
busanmovie3,1592058342848,71973900,...
koreanhistory1,1592058343059,33697300,...
roadkillstatus1,1592058343230,28039300,...
busanmovie11,1592058343386,28291300,...
nationalparkstatus,1592058343541,22904300,...
koreanhistory1,1592058343710,32318900,...
research5,1592058343878,25977000,...
busanmovie13,1592058344055,81452900,...
nationalparkstatus1,1592058344273,25453300,...
research10,1592058344435,25970100,...
research7,1592058344598,26317500,...
DureraumMovie2,1592058344756,69501000,...
nationalparkstatus,1592058344958,22154800,...
busanmovie12,1592058345132,28400400,...
LocationInBusan1,1592058345301,33922700,...
koreanhistory1,1592058345455,34965000,...
Gallery,1592058345624,26315100,...
busanmovie5,1592058345798,26350200,...
roadkillstatus,1592058345959,26925000,...
DureraumMovie1,1592058346121,133329600,...
CulturalAssets,1592058346402,35657800,...
koreanhistory1,1592058346589,26345900,...
koreanhistory,1592058346738,27836200,...
research7,1592058346916,25605900,...
research4,1592058347098,26071800,...
research2,1592058347260,25356500,...
busanmovie4,1592058347424,27036400,...
research5,1592058347577,25254100,...
busanmovie6,1592058347730,98387800,...
Musical,1592058347964,66768200,...
busanmovie3,1592058348172,28677700,...
nationalparkstatus,1592058348341,26325500,...
roadkillstatus1,1592058348518,31291900,...
busanmovie7,1592058348679,25917000,...
research10,1592058348827,29865800,...
busanmovie3,1592058348983,29511500,...
DureraumMovie1,1592058349165,132562400,...
ExhibitionArea,1592058349436,31458400,...
busanmovie11,1592058349605,26721000,...
CulturalAssets,1592058349767,31574700,...
nationalparkstatus,1592058349946,21758900,...
research6,1592058350124,26254800,...
tourguide1,1592058350288,28470300,...
koreanhistory,1592058350467,27573100,...
MemorialHall,1592058350641,27151900,...
busanmovie13,1592058350807,25967400,...
research8,1592058350970,25037000,...
koreanhistory1,1592058351128,33137500,...
ExhibitionArea,1592058351304,25812800,...
research6,1592058351472,26575200,...
